report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
found,2027-08-12 21:19,Rohit Reddy,Male,13-17,Telugu,Ramkund Ghat,Rajur Bahula Center,+91 6643335609,"Child girl, pigtails, pink frock, about 6 years",Police assisted,Reunited
found,2027-07-22 12:28,Rekha Chaudhary,Female,61-70,Gujarati,Trimbak Road,Police Main Control Room,+91 9659090297,Man from UP,,Reunited
found,2027-08-12 18:02,Shanti Shah,Female,61-70,Telugu,Kapila Sangam,Rajur Bahula Center,+91 9460747342,"Old woman in white saree, widow marks",Police assisted,Unresolved
found,2027-07-14 15:31,Kanta Shah,Female,0-12,Telugu,Nashik Road Station,Sadhugram Lost Found,+91 9262402005,Man from UP,,Reunited
found,2027-08-11 16:02,Parvati Chaudhary,Female,13-17,Telugu,Kushavart Kund,Central Control Room,+91 9812497564,"Old man confused, keeps asking for Ramkund",Family waiting at center,Reunited
found,2027-07-21 21:58,Asha Joshi,Female,41-60,Maithili,Sadhugram Gate 1,Rajur Bahula Center,+91 8489574969,"Old man in dhoti kurta, cannot remember name",Found near ghat,Reunited
found,2027-07-07 14:00,Ravi Sinha,Male,61-70,Kannada,Trimbak Road,Adgaon Kho-Ya-Paya,+91 7439493133,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-07-23 12:26,Shyam Dubey,Male,41-60,Bengali,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 6266201861,"Boy about 12, wearing school dress",,Reunited
found,2027-07-17 19:05,,Female,61-70,Tamil,Gauri Patangan,Panchavati Center,+91 6384601421,"Old man in dhoti kurta, cannot remember name",Found near ghat,Reunited
found,2027-07-25 05:45,Mohan Menon,Male,18-40,Marathi,Bus Stand Nashik,Sadhugram Lost Found,+91 8890212452,Lost near ghats,Found near ghat,Reunited
found,2027-08-12 16:17,Shyam Singh,Male,41-60,Gujarati,Sadhugram Gate 2,Panchavati Center,,Man from UP,Police assisted,Pending
found,2027-07-16 12:09,Radha Mehta,Female,13-17,Kannada,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 7584581839,"Boy about 12, wearing school dress",Found near ghat,Pending
found,2027-07-22 12:25,Ajay Roy,Male,80+,Maithili,Gauri Patangan,Rajur Bahula Center,+91 6837386725,,Bharat Bharati volunteer handled,Reunited
found,2027-07-16 18:08,Kanta Singh,Female,13-17,Awadhi,Panchavati Circle,Central Control Room,+91 6269135218,"Woman in green saree, has tilak on forehead",Family waiting at center,Reunited
found,2027-07-24 20:35,Santosh Tiwari,Male,41-60,Telugu,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-08-08 17:26,Ajay Sharma,Male,71-80,Bhojpuri,Laxmi Narayan Ghat,Central Control Room,,"Woman with three children, lost husband",Cross-center transfer needed,Reunited
found,2027-07-01 10:41,Suresh Dubey,Male,71-80,Maithili,Takli Sangam,Rajur Bahula Center,+91 6617947103,"Old man confused, keeps asking for Ramkund",GGTalk app used,Reunited
found,2027-08-04 17:50,Vimla Roy,Female,71-80,Tamil,Takli Sangam,Panchavati Center,+91 6643162978,"Girl child about 5 years, red bindi, crying",Cross-center transfer needed,Reunited
found,2027-08-08 21:00,Pooja Desai,Female,0-12,Bhojpuri,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6576527390,"Old woman, white clothes, lost memory",Family waiting at center,Reunited
found,2027-07-07 14:03,Geeta Pillai,Female,71-80,Marathi,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,,"Old woman, white clothes, lost memory",,Reunited
found,2027-07-31 18:15,Pushpa Menon,Female,41-60,Marathi,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 8193445905,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-08-01 20:44,Sangeeta Verma,Female,13-17,Marathi,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,,"Old man, bald, wearing vest and dhoti",Family waiting at center,Reunited
found,2027-07-05 20:57,Bharat Roy,Male,61-70,Hindi,Madsangvi Transit,Bharat Bharati Control Room,+91 7576386097,"Old man, hearing aid, wearing full pants shirt",Police assisted,Reunited
found,2027-08-08 17:22,Sanjay Kumar,Male,61-70,Hindi,Gauri Patangan,Sadhugram Lost Found,+91 6588635270,"Wearing white saree, grey hair, speaks Hindi",Cross-center transfer needed,Reunited
found,2027-07-19 17:27,Sanjay Patil,Male,0-12,Maithili,Sadhugram Gate 2,Sadhugram Lost Found,+91 9440487432,Man from UP,Cross-center transfer needed,Reunited
found,2027-07-28 13:37,Dinesh Gupta,Male,61-70,Hindi,Nandur Ghat,Central Control Room,+91 7205816736,"Elderly woman, cannot speak properly, Gujarati",,Reunited
found,2027-08-03 12:00,Ankit Rao,Male,61-70,Telugu,Madsangvi Transit,Bharat Bharati Control Room,,Old woman,Announcement made on PA,Reunited
found,2027-07-02 07:58,Kamla Patil,Female,71-80,Awadhi,Sadhugram Gate 1,Police Main Control Room,+91 7608704831,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
found,2027-08-14 17:11,Saroj Patel,Female,61-70,Awadhi,Bus Stand Nashik,Police Main Control Room,+91 8137831913,,Cross-center transfer needed,Reunited
found,2027-07-28 10:44,,Male,71-80,Marathi,Dasak Ghat,Bharat Bharati Control Room,+91 9232377746,"Woman speaking Tamil, wearing silk saree",Announcement made on PA,Reunited
found,2027-07-04 15:36,Bharat Reddy,Male,0-12,Hindi,Sadhugram Gate 2,Panchavati Center,,"Man in saffron kurta, has rudraksha mala",Police assisted,Pending
found,2027-08-10 07:15,Kavita Kumar,Female,13-17,Hindi,Rajur Bahula,Central Control Room,,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
found,2027-08-07 08:15,Rekha Roy,Female,71-80,Telugu,Bus Stand Nashik,Central Control Room,+91 8322478829,"Man in yellow kurta, has tilak, speaks Bhojpuri",Announcement made on PA,Reunited
found,2027-07-01 11:28,Kamla Trivedi,Female,71-80,Bhojpuri,Madsangvi Transit,Rajur Bahula Center,+91 7680155897,Child missing,Announcement made on PA,Reunited
found,2027-07-21 06:51,Durga Singh,Female,0-12,Kannada,Sadhugram Gate 2,Police Main Control Room,+91 7655633912,"Woman speaking Tamil, wearing silk saree",Police assisted,Reunited
found,2027-07-05 18:44,Durga Patil,Female,71-80,Telugu,Trimbakeshwar Approach,Bharat Bharati Control Room,,"Old man, hearing aid, wearing full pants shirt",Announcement made on PA,Reunited
found,2027-07-18 19:44,Seema Das,Female,18-40,Bengali,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9295970609,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
found,2027-08-04 08:36,Pooja Trivedi,Female,80+,Tamil,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 8111998063,"Woman with three children, lost husband",Announcement made on PA,Reunited
found,2027-07-02 07:14,Sunita Singh,Female,61-70,Hindi,Madsangvi Transit,Bharat Bharati Control Room,+91 7138048068,"Old man confused, keeps asking for Ramkund",Cross-center transfer needed,Reunited
found,2027-07-02 14:57,Sunil Menon,Male,71-80,Gujarati,Panchavati Circle,Nashik Road Center,+91 8536248553,"Girl child about 5 years, red bindi, crying",,Pending
found,2027-07-02 19:55,,Male,61-70,Marathi,Trimbakeshwar Approach,Rajur Bahula Center,+91 6463137675,"Woman speaking Tamil, wearing silk saree",Announcement made on PA,Reunited
found,2027-08-13 14:05,Sunil Yadav,Male,41-60,Maithili,Panchavati Circle,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7369826188,"Young boy in blue uniform, school bag",,Pending
found,2027-07-22 13:57,Seema Shah,Female,61-70,Gujarati,Kapila Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8512841950,"Old man, hearing aid, wearing full pants shirt",GGTalk app used,Reunited
found,2027-07-30 18:27,Vimla Trivedi,Female,61-70,Awadhi,Kapila Sangam,Central Control Room,+91 9567310776,Old woman,Police assisted,Reunited
found,2027-07-03 14:54,Vimla Reddy,Female,71-80,Kannada,Madsangvi Transit,Rajur Bahula Center,+91 9620696846,"Old woman in white saree, widow marks",Found near ghat,Pending
found,2027-08-05 13:22,Rekha Agarwal,Female,18-40,Kannada,Nandur Ghat,Panchavati Center,+91 8386814201,Old woman,Bharat Bharati volunteer handled,Reunited
found,2027-08-05 13:53,,Female,41-60,Hindi,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 9164629850,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
found,2027-07-05 08:24,Priya Rao,Female,18-40,Telugu,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 8705860210,"Old man, hearing aid, wearing full pants shirt",,Reunited
found,2027-07-15 10:53,Gaurav Desai,Male,71-80,Gujarati,Gauri Patangan,Nashik Road Center,+91 9421748591,Old woman,GGTalk app used,Reunited
found,2027-08-09 06:23,,Male,61-70,Bengali,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 6801716508,"Elderly woman, cannot speak properly, Gujarati",Found near ghat,Reunited
found,2027-07-14 07:25,Kanta Patel,Female,61-70,Telugu,Adgaon Parking,Panchavati Center,+91 9717889979,"Old man in dhoti kurta, cannot remember name",Family waiting at center,Reunited
found,2027-08-01 20:16,Kavita Menon,Female,61-70,Awadhi,Bus Stand Nashik,Police Main Control Room,,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-04 10:27,,Male,61-70,Marathi,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7590045976,"Man in yellow kurta, has tilak, speaks Bhojpuri",Police assisted,Reunited
found,2027-08-01 12:00,Saraswati Agarwal,Female,18-40,Kannada,Adgaon Parking,Bharat Bharati Control Room,+91 6961043954,Old woman,Announcement made on PA,Reunited
found,2027-07-18 20:05,Ashok Verma,Male,61-70,Hindi,Trimbakeshwar Approach,Police Main Control Room,+91 6996079942,Old woman,Found near ghat,Unresolved
found,2027-07-22 17:09,Shanti Mehta,Female,61-70,Hindi,Nandur Ghat,Rajur Bahula Center,+91 8639474783,"Woman in burqa, has small child with her",Found near ghat,Reunited
found,2027-08-01 06:35,,Male,0-12,Maithili,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 8480234481,"Old woman in white saree, widow marks",Found near ghat,Reunited
found,2027-07-29 06:18,Ankit Singh,Male,61-70,Bengali,Sadhugram Gate 2,Sadhugram Lost Found,+91 8762953807,"Child in red shirt, about 8-10 years, crying",,Reunited
found,2027-07-06 15:02,Pushpa Agarwal,Female,71-80,Hindi,Ramkund Ghat,Rajur Bahula Center,+91 9941199569,"Elderly woman, cannot speak properly, Gujarati",,Reunited
found,2027-08-08 20:34,Meena Mishra,Female,18-40,Kannada,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7218911427,"Elderly woman, cannot speak properly, Gujarati",,Pending
found,2027-07-01 06:09,Amit Patel,Male,41-60,Hindi,Laxmi Narayan Ghat,Rajur Bahula Center,+91 9203118455,Lost near ghats,,Reunited
found,2027-07-11 09:51,Rohit Pandey,Male,41-60,Gujarati,Kushavart Kund,Nashik Road Center,+91 6242543204,"Elderly man with walking stick, hard of hearing",GGTalk app used,Reunited
found,2027-07-01 13:27,Nisha Chaudhary,Female,41-60,Telugu,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7129335052,Old woman,GGTalk app used,Reunited
found,2027-07-04 15:58,Sita Sinha,Female,41-60,Maithili,Kushavart Kund,Bharat Bharati Control Room,,"Girl child about 5 years, red bindi, crying",Announcement made on PA,Pending
found,2027-07-13 15:10,,Male,61-70,Marathi,Madsangvi Transit,Rajur Bahula Center,+91 6225699009,"Child in red shirt, about 8-10 years, crying",Police assisted,Reunited
found,2027-07-26 13:28,Manoj Verma,Male,71-80,Awadhi,Dindori Road Crossing,Police Main Control Room,+91 7332217545,"Boy about 12, wearing school dress",Police assisted,Reunited
found,2027-07-28 14:13,Hari Trivedi,Male,0-12,Bhojpuri,Gauri Patangan,Panchavati Center,+91 8303681505,Lost near ghats,Police assisted,Reunited
found,2027-07-15 21:33,,Male,18-40,Awadhi,Dindori Road Crossing,Bharat Bharati Control Room,+91 7358423998,Lost near ghats,Family waiting at center,Reunited
found,2027-08-03 06:53,Laxmi Shukla,Female,18-40,Bhojpuri,Panchavati Circle,Police Main Control Room,+91 9307803427,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-08-04 17:00,Nisha Krishnan,Female,61-70,Bengali,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 6554856510,Man from UP,GGTalk app used,Pending
found,2027-07-03 06:33,Ram Singh,Male,61-70,Hindi,Rajur Bahula,Sadhugram Lost Found,+91 7232404439,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-08-13 14:14,Nisha Patil,Female,71-80,Maithili,Ramkund Ghat,Police Main Control Room,+91 9782270694,"Old woman in white saree, widow marks",,Reunited
found,2027-07-08 20:42,Ajay Desai,Male,71-80,Tamil,Nandur Ghat,Adgaon Kho-Ya-Paya,,"Elderly man with walking stick, hard of hearing",Found near ghat,Reunited
found,2027-07-26 21:42,Manoj Chaudhary,Male,0-12,Gujarati,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 8536242407,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-08-09 21:24,Prakash Patil,Male,41-60,Tamil,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,+91 7354043201,"Woman in burqa, has small child with her",Family waiting at center,Reunited
found,2027-07-03 18:04,,Male,0-12,Awadhi,Takli Sangam,Nashik Road Center,+91 9783648084,"Old man in dhoti kurta, cannot remember name",,Pending
found,2027-08-12 21:59,Vimla Pillai,Female,18-40,Kannada,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7464937804,"Old man in dhoti kurta, cannot remember name",Bharat Bharati volunteer handled,Reunited
found,2027-08-12 18:21,Santosh Kumar,Male,80+,Telugu,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8919035333,Lost near ghats,Announcement made on PA,Reunited
found,2027-08-03 10:48,Sangeeta Das,Female,0-12,Bengali,Dindori Road Crossing,Central Control Room,+91 8275718630,"Woman in green saree, has tilak on forehead",Brought by volunteer,Pending
found,2027-08-10 17:46,Kanta Mishra,Female,0-12,Gujarati,Madsangvi Transit,Nashik Road Center,,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
found,2027-07-04 10:18,,Female,18-40,Hindi,Nashik Road Station,Nashik Road Center,+91 9931953253,"Child in red shirt, about 8-10 years, crying",Family waiting at center,Reunited
found,2027-07-22 14:15,,Female,71-80,Tamil,Nandur Ghat,Rajur Bahula Center,+91 7734496807,"Woman with three children, lost husband",Announcement made on PA,Pending
found,2027-07-24 05:40,,Female,0-12,Bhojpuri,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,,"Old man, bald, wearing vest and dhoti",Cross-center transfer needed,Reunited
found,2027-07-10 21:19,Manoj Shah,Male,61-70,Marathi,Laxmi Narayan Ghat,Sadhugram Lost Found,+91 7766059883,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Pending
found,2027-07-14 07:41,Rohit Trivedi,Male,80+,Bhojpuri,Dasak Ghat,Nashik Road Center,+91 7307304322,Man from UP,Announcement made on PA,Reunited
found,2027-08-10 09:20,Ankit Krishnan,Male,80+,Hindi,Dindori Road Crossing,Police Main Control Room,+91 8229519649,,Brought by volunteer,Pending
found,2027-07-23 10:42,Manoj Shah,Male,61-70,Kannada,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,,"Woman with three children, lost husband",Announcement made on PA,Reunited
found,2027-08-01 19:42,Ajay Yadav,Male,61-70,Bhojpuri,Trimbakeshwar Approach,Panchavati Center,+91 7923469700,"Boy about 12, wearing school dress",Cross-center transfer needed,Reunited
found,2027-07-30 17:50,Shyam Krishnan,Male,61-70,Telugu,Ramkund Ghat,Bharat Bharati Control Room,+91 9881896711,Child missing,,Reunited
found,2027-07-16 06:39,Rekha Sharma,Female,41-60,Gujarati,Takli Sangam,Adgaon Kho-Ya-Paya,+91 7359097022,Man from UP,Bharat Bharati volunteer handled,Reunited
found,2027-07-08 06:27,Mohan Verma,Male,71-80,Awadhi,Kapila Sangam,Bharat Bharati Control Room,+91 6614325431,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-08-12 20:34,,Male,61-70,Kannada,Nashik Road Station,Sadhugram Lost Found,,Old woman,GGTalk app used,Reunited
found,2027-07-13 11:24,Hari Yadav,Male,41-60,Marathi,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,,Child missing,GGTalk app used,Reunited
found,2027-07-15 08:56,Usha Das,Female,61-70,Marathi,Main Police Chowki,Bharat Bharati Control Room,,"Woman in burqa, has small child with her",Family waiting at center,Reunited
found,2027-08-04 06:01,,Male,71-80,Hindi,Main Police Chowki,Police Main Control Room,+91 7566020041,"Elderly woman, cannot speak properly, Gujarati",Found near ghat,Reunited
found,2027-08-09 15:44,Sunil Desai,Male,61-70,Hindi,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,,"Old man confused, keeps asking for Ramkund",,Reunited
found,2027-07-11 19:58,,Female,61-70,Maithili,Bus Stand Nashik,Rajur Bahula Center,,"Old man in dhoti kurta, cannot remember name",Bharat Bharati volunteer handled,Reunited
found,2027-07-16 10:57,Vijay Yadav,Male,61-70,Hindi,Rajur Bahula,Rajur Bahula Center,+91 8495579210,"Woman in burqa, has small child with her",,Reunited
found,2027-08-03 10:39,Ramesh Shukla,Male,71-80,Maithili,Takli Sangam,Central Control Room,+91 6427297706,"Old woman in white saree, widow marks",Police assisted,Reunited
found,2027-07-05 07:23,Sanjay Kumar,Male,71-80,Kannada,Rajur Bahula,Ramkund Kho-Ya-Paya Kendra,+91 8121568211,,Found near ghat,Reunited
found,2027-07-12 12:42,,Female,71-80,Kannada,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 6956947241,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
found,2027-08-08 21:12,Mahesh Trivedi,Male,80+,Gujarati,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 7749842159,"Girl child about 5 years, red bindi, crying",Bharat Bharati volunteer handled,Reunited
found,2027-08-03 05:43,Suresh Rao,Male,61-70,Maithili,Panchavati Circle,Police Main Control Room,+91 7687461746,Man from UP,GGTalk app used,Transferred to hospital
found,2027-07-28 20:31,Rohit Pillai,Male,71-80,Bhojpuri,Gauri Patangan,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7286601259,"Woman with three children, lost husband",Cross-center transfer needed,Reunited
found,2027-08-14 12:06,Sunil Sinha,Male,41-60,Telugu,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,,"Old man, bald, wearing vest and dhoti",Brought by volunteer,Reunited
found,2027-07-06 08:00,Mohan Sharma,Male,18-40,Marathi,Trimbak Road,Panchavati Center,+91 7525462732,"Man in saffron kurta, has rudraksha mala",,Transferred to hospital
found,2027-07-16 17:02,,Female,80+,Kannada,Dasak Ghat,Rajur Bahula Center,+91 6856469341,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-07-05 15:06,Sangeeta Yadav,Female,18-40,Gujarati,Rajur Bahula,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8814620711,Lost near ghats,Family waiting at center,Reunited
found,2027-07-01 05:50,Anjali Pandey,Female,18-40,Bengali,Panchavati Circle,Sadhugram Lost Found,+91 6854379665,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-07-14 10:00,Seema Reddy,Female,13-17,Marathi,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 6250801268,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Reunited
found,2027-07-28 20:50,Durga Kumar,Female,71-80,Hindi,Adgaon Parking,Central Control Room,+91 9471274876,"Elderly man with walking stick, hard of hearing",Announcement made on PA,Reunited
found,2027-08-09 16:19,Mahesh Sinha,Male,61-70,Bengali,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6153408467,"Child girl, pigtails, pink frock, about 6 years",Announcement made on PA,Pending
found,2027-08-09 07:12,,Male,0-12,Bengali,Madsangvi Transit,Bharat Bharati Control Room,,"Boy about 12, wearing school dress",Family waiting at center,Reunited
found,2027-07-12 09:51,Laxmi Desai,Female,61-70,Bengali,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 7960446116,"Old man confused, keeps asking for Ramkund",Announcement made on PA,Reunited
found,2027-07-16 21:43,Sita Shah,Female,0-12,Telugu,Sadhugram Gate 2,Panchavati Center,+91 6369384958,Lost near ghats,Cross-center transfer needed,Reunited
found,2027-08-03 14:01,Vinod Mehta,Male,0-12,Kannada,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 7703456239,,,Reunited
