report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
missing,2027-07-06 07:32,,Male,18-40,Marathi,Sadhugram Gate 1,Ramkund Kho-Ya-Paya Kendra,+91 8892935900,Lost near ghats,Cross-center transfer needed,Reunited
missing,2027-07-15 10:44,Kanta Rao,Female,18-40,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,,"Old man, hearing aid, wearing full pants shirt",Bharat Bharati volunteer handled,Reunited
missing,2027-08-01 10:49,Pushpa Tiwari,Female,61-70,Telugu,Trimbak Road,Rajur Bahula Center,+91 8924015019,Child missing,Found near ghat,Unresolved
missing,2027-07-17 20:59,Ramesh Reddy,Male,71-80,Hindi,Rajur Bahula,Rajur Bahula Center,+91 9548890714,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
missing,2027-07-28 20:54,,Male,61-70,Bengali,Ramkund Ghat,Police Main Control Room,,"Woman in burqa, has small child with her",,Reunited
missing,2027-07-06 16:23,Rohit Agarwal,Male,61-70,Tamil,Takli Sangam,Sadhugram Lost Found,+91 6848625795,"Girl child about 5 years, red bindi, crying",Family waiting at center,Reunited
missing,2027-08-06 15:13,Ankit Dubey,Male,80+,Kannada,Ramkund Ghat,Rajur Bahula Center,+91 8128330315,"Young boy in blue uniform, school bag",GGTalk app used,Pending
missing,2027-08-14 16:02,Ajay Patel,Male,61-70,Bengali,Kushavart Kund,Rajur Bahula Center,+91 8311039646,"Girl child about 5 years, red bindi, crying",Announcement made on PA,Reunited
missing,2027-07-04 20:39,,Male,41-60,Hindi,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9669257542,"Old woman, white clothes, lost memory",Brought by volunteer,Reunited
missing,2027-08-11 10:36,Ravi Chaudhary,Male,61-70,Hindi,Takli Sangam,Adgaon Kho-Ya-Paya,,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Reunited
missing,2027-07-16 20:46,Mamta Rao,Female,61-70,Maithili,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8513291038,"Old man confused, keeps asking for Ramkund",,Reunited
missing,2027-08-05 19:48,Gaurav Krishnan,Male,41-60,Maithili,Bus Stand Nashik,Nashik Road Center,+91 7523671676,"Man in saffron kurta, has rudraksha mala",Found near ghat,Pending
missing,2027-07-21 20:14,Vimla Iyer,Female,41-60,Gujarati,Trimbakeshwar Approach,Police Main Control Room,+91 6898494249,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-07-20 16:25,Rakesh Joshi,Male,71-80,Bhojpuri,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8648851004,"Child in red shirt, about 8-10 years, crying",,Reunited
missing,2027-07-10 10:46,,Female,71-80,Bengali,Madsangvi Transit,Central Control Room,+91 8707395067,"Wearing white saree, grey hair, speaks Hindi",Family waiting at center,Reunited
missing,2027-07-21 18:03,Mahesh Roy,Male,41-60,Awadhi,Sadhugram Gate 2,Rajur Bahula Center,,"Old man, bald, wearing vest and dhoti",Found near ghat,Reunited
missing,2027-07-17 08:47,Asha Nair,Female,61-70,Kannada,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9462398173,"Old woman in white saree, widow marks",,Reunited
missing,2027-07-17 09:47,Ram Gupta,Male,71-80,Hindi,Kapila Sangam,Rajur Bahula Center,,,,Reunited
missing,2027-07-28 07:57,Manju Sharma,Female,41-60,Telugu,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6147342673,"Elderly woman, cannot speak properly, Gujarati",Family waiting at center,Reunited
missing,2027-07-26 20:30,,Female,71-80,Kannada,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 8494839793,"Elderly woman, cannot speak properly, Gujarati",,Reunited
missing,2027-07-19 19:40,,Female,61-70,Maithili,Kapila Sangam,Nashik Road Center,+91 8967726693,Child missing,,Unresolved
missing,2027-07-23 08:20,Kanta Reddy,Female,41-60,Bengali,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 8764705219,"Boy about 12, wearing school dress",Family waiting at center,Reunited
missing,2027-07-14 20:58,Saroj Sharma,Unknown,41-60,Tamil,Sadhugram Gate 1,Police Main Control Room,+91 9979803192,"Old woman, white clothes, lost memory",,Pending
missing,2027-07-25 06:40,Vimla Reddy,Female,0-12,Hindi,Nandur Ghat,Police Main Control Room,+91 7604992164,"Man in saffron kurta, has rudraksha mala",GGTalk app used,Reunited
missing,2027-07-02 17:10,Anil Joshi,Male,61-70,Telugu,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9430129301,"Man in yellow kurta, has tilak, speaks Bhojpuri",Brought by volunteer,Reunited
missing,2027-07-02 16:47,Bharat Singh,Male,71-80,Gujarati,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6650702811,"Woman in green saree, has tilak on forehead",Announcement made on PA,Reunited
missing,2027-07-03 19:05,,Male,80+,Bhojpuri,Sadhugram Gate 2,Sadhugram Lost Found,,"Woman in green saree, has tilak on forehead",,Reunited
missing,2027-07-19 17:44,Laxmi Menon,Female,80+,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,+91 8216890648,"Woman with three children, lost husband",Brought by volunteer,Reunited
missing,2027-07-28 21:19,Durga Kumar,Female,41-60,Gujarati,Dasak Ghat,Central Control Room,+91 9507521882,"Old woman in white saree, widow marks",Announcement made on PA,Reunited
missing,2027-07-07 21:44,Rohit Nair,Male,41-60,Hindi,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9488627046,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
missing,2027-08-13 13:24,Manoj Patel,Male,0-12,Bengali,Nandur Ghat,Police Main Control Room,,"Wearing white saree, grey hair, speaks Hindi",,Reunited
missing,2027-07-21 17:58,Sunil Agarwal,Male,0-12,Hindi,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 8547189013,"Old man, bald, wearing vest and dhoti",GGTalk app used,Reunited
missing,2027-07-27 21:33,Parvati Pillai,Female,80+,Marathi,Bus Stand Nashik,Central Control Room,,"Old man confused, keeps asking for Ramkund",Cross-center transfer needed,Reunited
missing,2027-08-11 20:26,Ankit Singh,Male,61-70,Maithili,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 6477803508,"Old man in dhoti kurta, cannot remember name",GGTalk app used,Reunited
missing,2027-08-08 13:02,Mukesh Menon,Male,61-70,Telugu,Gauri Patangan,Central Control Room,+91 6597382914,"Woman in green saree, has tilak on forehead",Brought by volunteer,Unresolved
missing,2027-07-20 11:31,,Male,41-60,Awadhi,Trimbakeshwar Approach,Sadhugram Lost Found,+91 6700823325,Man from UP,Police assisted,Reunited
missing,2027-07-16 06:03,Nisha Chaudhary,Female,61-70,Tamil,Sadhugram Gate 1,Rajur Bahula Center,+91 8873372050,"Man in yellow kurta, has tilak, speaks Bhojpuri",Announcement made on PA,Pending
missing,2027-07-05 08:52,Amit Roy,Male,71-80,Tamil,Bus Stand Nashik,Bharat Bharati Control Room,+91 9906387864,"Old woman, white clothes, lost memory",,Reunited
missing,2027-07-24 16:12,Durga Sinha,Female,13-17,Kannada,Panchavati Circle,Police Main Control Room,,Child missing,Announcement made on PA,Reunited
missing,2027-08-11 14:14,Sanjay Tiwari,Male,80+,Tamil,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 8416659689,"Old man, hearing aid, wearing full pants shirt",Announcement made on PA,Reunited
missing,2027-07-03 19:35,Seema Singh,Female,0-12,Awadhi,Takli Sangam,Sadhugram Lost Found,+91 6123389532,"Young boy in blue uniform, school bag",Bharat Bharati volunteer handled,Reunited
missing,2027-07-23 08:41,Amit Sinha,Male,71-80,Bhojpuri,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8506846325,"Old man confused, keeps asking for Ramkund",Announcement made on PA,Pending
missing,2027-08-09 07:20,Ravi Desai,Male,18-40,Kannada,Madsangvi Transit,Sadhugram Lost Found,+91 6295945158,Man from UP,Brought by volunteer,Unresolved
missing,2027-08-03 06:16,,Female,41-60,Maithili,Bus Stand Nashik,Central Control Room,+91 9751082978,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
missing,2027-07-10 05:06,Anjali Das,Female,80+,Telugu,Gauri Patangan,Panchavati Center,+91 9968199093,"Woman in green saree, has tilak on forehead",Found near ghat,Reunited
missing,2027-07-04 09:07,,Male,71-80,Gujarati,Ramkund Ghat,Central Control Room,+91 8776938132,"Old man in dhoti kurta, cannot remember name",Family waiting at center,Reunited
missing,2027-08-05 19:40,Ravi Sharma,Male,41-60,Kannada,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 7283185263,Old woman,,Reunited
missing,2027-08-06 17:42,Kanta Singh,Female,61-70,Awadhi,Madsangvi Transit,Panchavati Center,+91 6737496813,Lost near ghats,Cross-center transfer needed,Unresolved
missing,2027-07-02 11:05,,Male,61-70,Gujarati,Panchavati Circle,Adgaon Kho-Ya-Paya,+91 6948586241,"Boy about 12, wearing school dress",Family waiting at center,Unresolved
missing,2027-07-27 17:23,Savita Patel,Female,41-60,Gujarati,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9497436969,Child missing,,Reunited
missing,2027-07-14 14:10,Kamla Chaudhary,Female,41-60,Kannada,Panchavati Circle,Nashik Road Center,+91 6445720878,"Wearing white saree, grey hair, speaks Hindi",Bharat Bharati volunteer handled,Reunited
missing,2027-08-09 14:26,,Male,61-70,Awadhi,Dasak Ghat,Central Control Room,+91 9575737545,"Old man, hearing aid, wearing full pants shirt",Family waiting at center,Reunited
missing,2027-07-29 13:58,Amit Joshi,Male,61-70,Bhojpuri,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9290016645,Old woman,Announcement made on PA,Reunited
missing,2027-07-26 07:26,Reena Sharma,Female,71-80,Tamil,Nandur Ghat,Central Control Room,+91 9431341069,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Reunited
missing,2027-07-17 06:49,Savita Yadav,Female,61-70,Telugu,Laxmi Narayan Ghat,Police Main Control Room,+91 8742554101,"Child in red shirt, about 8-10 years, crying",,Reunited
missing,2027-07-30 09:53,Mahesh Shukla,Male,61-70,Hindi,Main Police Chowki,Sadhugram Lost Found,,"Young boy in blue uniform, school bag",,Reunited
missing,2027-07-25 18:16,Anjali Sinha,Female,61-70,Awadhi,Sadhugram Gate 1,Nashik Road Center,+91 7930191148,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Transferred to hospital
missing,2027-07-18 13:34,Sohan Iyer,Male,41-60,Maithili,Adgaon Parking,Bharat Bharati Control Room,,"Man in saffron kurta, has rudraksha mala",Police assisted,Reunited
missing,2027-08-08 20:50,Rahul Patel,Male,18-40,Bengali,Trimbak Road,Adgaon Kho-Ya-Paya,+91 8850190257,"Child girl, pigtails, pink frock, about 6 years",Brought by volunteer,Reunited
missing,2027-08-10 16:55,Kanta Patel,Female,71-80,Bhojpuri,Nashik Road Station,Rajur Bahula Center,+91 7776496559,Child missing,GGTalk app used,Reunited
missing,2027-08-04 21:44,Kamla Roy,Female,80+,Kannada,Gauri Patangan,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9849432366,Child missing,Family waiting at center,Reunited
missing,2027-07-26 18:53,Amit Chaudhary,Male,41-60,Awadhi,Madsangvi Transit,Sadhugram Lost Found,+91 9266094054,"Elderly man with walking stick, hard of hearing",GGTalk app used,Reunited
missing,2027-08-11 11:40,Ravi Patel,Male,41-60,Awadhi,Ramkund Ghat,Panchavati Center,+91 7552592106,"Old man, bald, wearing vest and dhoti",,Reunited
missing,2027-07-14 17:01,,Male,13-17,Hindi,Dindori Road Crossing,Adgaon Kho-Ya-Paya,,"Man in yellow kurta, has tilak, speaks Bhojpuri",GGTalk app used,Reunited
missing,2027-08-01 15:49,Sunita Menon,Female,61-70,Tamil,Kapila Sangam,Police Main Control Room,+91 9712027123,Old woman,,Reunited
missing,2027-07-12 09:31,,Male,0-12,Maithili,Nandur Ghat,Police Main Control Room,+91 6431163496,"Woman with three children, lost husband",,Reunited
missing,2027-07-13 05:04,Sanjay Krishnan,Male,41-60,Gujarati,Rajur Bahula,Rajur Bahula Center,+91 7267612240,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-07-16 11:23,,Female,71-80,Gujarati,Ramkund Ghat,Bharat Bharati Control Room,+91 8345554374,"Old man, bald, wearing vest and dhoti",Found near ghat,Reunited
missing,2027-07-13 15:36,,Female,80+,Bhojpuri,Gauri Patangan,Adgaon Kho-Ya-Paya,,"Child girl, pigtails, pink frock, about 6 years",Brought by volunteer,Reunited
missing,2027-07-02 12:36,Nisha Shah,Female,18-40,Maithili,Madsangvi Transit,Panchavati Center,,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Reunited
missing,2027-08-07 17:52,,Female,61-70,Telugu,Dasak Ghat,Rajur Bahula Center,+91 8228832180,,Bharat Bharati volunteer handled,Reunited
missing,2027-07-19 07:16,Ramesh Krishnan,Male,71-80,Kannada,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9907540343,Child missing,Found near ghat,Reunited
missing,2027-07-21 06:41,Sangeeta Yadav,Female,61-70,Bengali,Nashik Road Station,Bharat Bharati Control Room,+91 7380322704,"Woman speaking Tamil, wearing silk saree",Brought by volunteer,Reunited
missing,2027-07-03 16:49,Manoj Gupta,Male,41-60,Gujarati,Panchavati Circle,Sadhugram Lost Found,+91 9759341114,"Woman with three children, lost husband",Brought by volunteer,Reunited
missing,2027-08-13 07:41,Prakash Trivedi,Male,41-60,Awadhi,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8162243468,"Old man, hearing aid, wearing full pants shirt",Family waiting at center,Reunited
missing,2027-08-03 06:49,Mamta Pillai,Female,71-80,Bhojpuri,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 6704299897,"Man in yellow kurta, has tilak, speaks Bhojpuri",Police assisted,Reunited
missing,2027-07-23 20:18,Parvati Singh,Female,41-60,Tamil,Takli Sangam,Panchavati Center,+91 6746260281,Old woman,,Reunited
missing,2027-07-17 12:31,Sita Desai,Female,18-40,Awadhi,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,,Lost near ghats,Bharat Bharati volunteer handled,Reunited
missing,2027-07-01 10:43,Ajay Desai,Male,80+,Bengali,Madsangvi Transit,Ramkund Kho-Ya-Paya Kendra,,"Man in saffron kurta, has rudraksha mala",Brought by volunteer,Reunited
missing,2027-07-23 14:07,Manoj Roy,Male,61-70,Bengali,Madsangvi Transit,Panchavati Center,+91 7887037543,"Woman in burqa, has small child with her",Brought by volunteer,Pending
missing,2027-08-03 06:56,Pooja Shah,Female,71-80,Awadhi,Madsangvi Transit,Bharat Bharati Control Room,+91 6657360379,"Man in yellow kurta, has tilak, speaks Bhojpuri",Found near ghat,Reunited
missing,2027-07-01 14:21,,Male,13-17,Maithili,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7658450964,"Wearing white saree, grey hair, speaks Hindi",Cross-center transfer needed,Reunited
missing,2027-08-14 21:34,,Female,0-12,Marathi,Dindori Road Crossing,Central Control Room,+91 7491962646,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
missing,2027-08-03 21:42,Ramesh Dubey,Male,41-60,Bhojpuri,Dindori Road Crossing,Rajur Bahula Center,+91 6286438107,"Girl child about 5 years, red bindi, crying",Family waiting at center,Reunited
missing,2027-08-13 10:14,Santosh Reddy,Male,61-70,Maithili,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 8563657877,"Old woman in white saree, widow marks",Announcement made on PA,Reunited
missing,2027-07-09 19:29,Ashok Patel,Male,61-70,Bengali,Gauri Patangan,Central Control Room,+91 9337689129,Old woman,Cross-center transfer needed,Unresolved
missing,2027-07-22 20:28,Pooja Desai,Female,41-60,Telugu,Bus Stand Nashik,Rajur Bahula Center,+91 8337757009,"Man in yellow kurta, has tilak, speaks Bhojpuri",Police assisted,Reunited
missing,2027-07-31 21:11,,Male,41-60,Maithili,Main Police Chowki,Panchavati Center,+91 7229431307,"Old man, hearing aid, wearing full pants shirt",,Reunited
missing,2027-08-09 21:13,Anjali Desai,Female,41-60,Marathi,Main Police Chowki,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6760049234,Lost near ghats,Cross-center transfer needed,Reunited
missing,2027-07-22 15:30,Durga Mehta,Female,71-80,Tamil,Rajur Bahula,Police Main Control Room,,Old woman,,Reunited
missing,2027-08-05 11:17,Priya Dubey,Female,71-80,Telugu,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 6512859663,"Wearing white saree, grey hair, speaks Hindi",Cross-center transfer needed,Reunited
missing,2027-08-06 12:55,Sohan Mishra,Male,41-60,Gujarati,Dasak Ghat,Nashik Road Center,+91 9229858088,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-08-11 11:26,Ashok Menon,Male,71-80,Bhojpuri,Laxmi Narayan Ghat,Rajur Bahula Center,+91 6509729176,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
missing,2027-07-17 05:59,Hari Pillai,Male,80+,Awadhi,Adgaon Parking,Police Main Control Room,+91 8459148229,Old woman,Found near ghat,Pending
missing,2027-07-08 12:20,Gaurav Sharma,Male,61-70,Awadhi,Trimbak Road,Central Control Room,+91 6418920692,Child missing,Found near ghat,Reunited
missing,2027-07-17 17:51,Priya Dubey,Female,71-80,Maithili,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,,"Boy about 12, wearing school dress",Brought by volunteer,Reunited
missing,2027-07-20 17:52,Laxmi Reddy,Female,41-60,Kannada,Dindori Road Crossing,Bharat Bharati Control Room,+91 9842613913,Man from UP,Bharat Bharati volunteer handled,Reunited
missing,2027-07-18 20:28,Sanjay Krishnan,Male,61-70,Bengali,Ramkund Ghat,Panchavati Center,+91 9493276624,"Man in saffron kurta, has rudraksha mala",Found near ghat,Reunited
missing,2027-07-02 14:40,Ramesh Menon,Male,18-40,Bengali,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 9445042300,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
missing,2027-07-16 15:27,Kavita Reddy,Female,61-70,Hindi,Main Police Chowki,Sadhugram Lost Found,+91 7342880604,"Elderly man with walking stick, hard of hearing",Announcement made on PA,Reunited
missing,2027-08-14 16:18,Durga Patel,Female,41-60,Hindi,Gauri Patangan,Bharat Bharati Control Room,+91 9496699237,"Elderly man with walking stick, hard of hearing",Bharat Bharati volunteer handled,Reunited
missing,2027-08-14 21:05,Ravi Krishnan,Male,71-80,Kannada,Dindori Road Crossing,Police Main Control Room,+91 6633119425,"Old man confused, keeps asking for Ramkund",Found near ghat,Reunited
missing,2027-08-10 19:09,Durga Reddy,Female,13-17,Bhojpuri,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9334639250,"Wearing white saree, grey hair, speaks Hindi",Brought by volunteer,Reunited
missing,2027-07-13 05:54,Manoj Verma,Male,61-70,Tamil,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8835019588,Man from UP,,Reunited
missing,2027-07-05 05:37,Meena Krishnan,Female,41-60,Maithili,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 8322823807,"Woman with three children, lost husband",GGTalk app used,Reunited
missing,2027-07-27 10:42,Durga Shah,Female,71-80,Kannada,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 8466653340,,,Reunited
missing,2027-07-25 13:00,,Female,41-60,Marathi,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9304164862,,Family waiting at center,Reunited
missing,2027-08-06 12:22,Shanti Chaudhary,Female,61-70,Bengali,Adgaon Parking,Rajur Bahula Center,+91 9845583778,"Child girl, pigtails, pink frock, about 6 years",GGTalk app used,Reunited
missing,2027-07-24 13:17,Reena Joshi,Female,61-70,Bengali,Bus Stand Nashik,Bharat Bharati Control Room,+91 7203533034,"Old man in dhoti kurta, cannot remember name",Cross-center transfer needed,Reunited
missing,2027-07-22 16:29,Parvati Singh,Female,71-80,Hindi,Laxmi Narayan Ghat,Rajur Bahula Center,+91 9894782459,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Pending
missing,2027-07-30 06:00,Seema Dubey,Female,18-40,Kannada,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7127960792,"Old man, bald, wearing vest and dhoti",Family waiting at center,Reunited
missing,2027-07-17 05:34,Sita Chaudhary,Female,61-70,Marathi,Nashik Road Station,Adgaon Kho-Ya-Paya,+91 6940492445,Old woman,Found near ghat,Reunited
missing,2027-07-10 20:12,Nisha Roy,Female,41-60,Hindi,Dasak Ghat,Bharat Bharati Control Room,,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Reunited
